,0
0,-11.68633065129864
1,-6.07521954129864
2,-8.009985134742564
3,17.767792645257437
4,5.732699302232483
5,10.897344570742812
6,4.039384496312181
7,-10.40505994368782
8,5.66430842877471
9,1.2403951118796677
10,-7.6690249012252885
11,6.240395111879668
12,7.180646552312853
13,22.180646550312854
14,11.41572175573649
15,12.804774572347853
16,10.147802494134247
17,6.9562512173488
18,-16.233172537952186
19,4.703425268663068
20,-12.221385874560397
21,5.9151506592716085
22,0.4151506592716103
23,4.5824428903197365
24,-3.632659522091643
25,-2.1402075673512986
26,-1.1467315083331666
27,-2.08199715894701
28,-8.836857270880222
29,5.2520295444947305
30,10.383386462900463
31,-4.059079490880224
32,-2.0257482355052687
33,1.1360208344152518
34,4.671518227821245
35,1.3085390113421553
36,9.080401954669588
37,20.434472664636722
38,15.13900466755
39,3.8026241776695877
40,-3.6766384483632777
41,-0.6943286664500015
42,7.301194337132207
43,1.6541383372067493
44,6.39549760789969
45,-1.9898842583461924
46,-2.1225134476491405
47,1.8807220499670407
48,-1.1384861528355739
49,-3.615904042048813
50,-5.776835117074816
51,-0.7239393246279846
52,-5.644564948747885
53,16.373484757046533
54,2.878497217764334
55,3.7588142467262458
56,1.6027040009945743
57,-13.079974280388882
58,3.8608286630071085
59,-18.51139428875075
60,2.080067497950324
61,-6.3576104254422745
62,5.872167812405564
63,-0.4104913840931488
64,8.804741341931859
65,-11.96872153544227
66,-1.5993097596469426
67,-18.270857826145658
68,-5.00006956012065
69,-6.924360009422173
70,3.1381140870269206
71,0.0449215947727879
72,5.699787643079603
73,6.41994416796812
74,0.9207727997940829
75,-0.8531485161164625
76,9.642166387968121
77,6.198550579794084
78,3.5912959338835364
79,-3.229900104772476
80,-6.84101122477248
81,-6.364318089236476
82,-5.528882685755644
83,4.155664623171978
84,0.9507777373083002
85,2.634523435397371
86,-9.604438355093809
87,4.17193924641666
88,-7.898432950786205
89,-3.993327245093808
90,-15.099009111166641
91,4.582585767623851
92,6.998526865063219
93,-3.0544746650704298
94,-3.2889370309147523
95,7.954815459594995
96,10.315394106642922
97,9.22854621937968
98,-6.045184537405006
99,-6.129050334357077
100,-4.4381204426203205
101,1.0373989505373622
102,0.2850433002291197
103,-7.335053616032511
104,10.779801562311317
105,8.997207611594083
106,8.68988402858084
107,-6.751422679378372
108,-6.364073807259473
109,-1.3378937514191591
110,2.889801158357353
111,1.1193147786842914
112,1.9743732874122397
113,0.26108769806946874
114,0.33420372518110497
115,9.141733129928493
116,-5.635850682900504
117,-3.781851595999502
118,-2.7151781672454405
119,18.35855381249741
120,-7.5761114974992445
121,-17.14412126673725
122,-0.30463522215521976
123,-4.8567484369531115
124,-3.9678595469531146
125,5.002145242591219
126,-10.775632537408782
127,4.006478775396573
128,5.142932962859767
129,-12.11285536839845
130,4.9054511973649895
131,1.8442439251955065
132,-5.242393083955115
133,-2.4646153039551137
134,-10.966071542889736
135,3.215380932430847
136,-1.0625011705653122
137,-1.3269528103218917
138,4.763848310328093
139,2.572078712830802
140,4.067718371874626
141,2.426490756282753
142,2.038135464178268
143,1.4609676028308058
144,-6.487837178125375
145,-4.240175913717252
146,8.670816738177912
147,9.367748353900495
148,8.648418786418603
149,9.863497478790691
150,-1.6570142481384238
151,11.853112720670246
152,-17.658831209484163
153,23.730938278745683
154,2.142061929901356
155,3.4721575285655106
156,4.962484569285479
157,8.29593285152329
158,-10.080160290098647
159,-7.638953581434485
160,-6.704182090714518
161,-14.481844928476704
162,-5.962613449489808
163,4.642335832529145
164,-1.7733048188951557
165,5.25405856158989
166,11.85123534118528
167,3.595548450052286
168,11.664257454482657
169,8.121501211837487
170,-5.000285962311338
171,-7.597096687237098
172,-4.345523987633712
173,5.445053103721122
174,-20.279635256702925
175,-0.6462030970074579
176,-5.183704581135743
177,-4.609872985960859
178,0.35242683385503426
179,-1.2990540834812876
180,8.606544976804415
181,-0.11343007612926215
182,1.6188603176298386
183,-2.4848539985631533
184,3.9891735106780573
185,5.182964534108002
186,-0.7860806572105901
187,2.09517990359938
188,3.351621711575916
189,-11.4475467572004
190,-11.484584219424363
191,0.7814505575217652
192,-0.9200272339242446
193,3.0685621405151835
194,-2.377089044494639
195,-2.1595357911674995
196,0.6237027058022306
197,-8.795923419807842
198,4.399105501117177
199,11.356412104846079
200,-8.73982687608057
201,-3.3027481309419846
202,11.081805319829604
203,3.6873620871134225
204,9.982423950918628
205,-4.534860130886577
206,-0.4064649400813707
207,-2.363973401158006
208,6.699011241976718
209,10.57580751874322
210,-1.5353035922567795
211,10.255597246458226
212,-4.323113715784217
213,-1.616335405115393
214,-2.472473543357646
215,-7.453079939093735
216,5.89228191198763
217,-0.6880951582560506
218,6.718887825168707
219,2.1918364512144617
220,-2.4496852485125693
221,-9.235654394354038
222,-5.07727416656261
223,1.7444314355412267
224,-0.9828862659099791
225,-3.4286044106436933
226,-1.5696680100640492
227,-11.97699285768632
228,-7.251389394167127
229,-4.989016619738344
230,1.4428577799459958
231,-0.6757219866304442
232,8.561853345490196
233,9.324716659616577
234,1.8773867697346063
235,5.765660849521701
236,16.41423806034286
237,-3.9288404152509493
238,8.783443657568363
239,-6.067912306862667
240,-3.7583321734524446
241,-0.025160813921743852
242,1.9469413357076917
243,3.007267068398619
244,-2.482395236017652
245,-1.5264195981299409
246,-0.17833927736195676
247,-1.8828686332972353
248,-4.532443922138938
249,-6.526830300922413
250,13.207401973464911
251,-17.523045792193216
252,7.920205844560726
253,1.7475598826034293
254,-5.8920645349601735
255,-2.7738288120416676
256,2.014566816807932
257,8.167501068102169
258,-14.014419658772027
259,-2.4631627153685542
260,5.443650729362851
261,-1.2779499974099906
262,9.078216545663604
263,-0.41621012876382935
264,-10.510848645843424
265,-4.817695856870017
266,-6.009530390111699
267,1.8234234387036352
268,-0.21383484457575364
269,-9.087189667669882
270,2.7936206266151213
271,-1.2201994101380693
272,7.83267471814822
273,7.040657233821828
274,8.594343393094682
275,-12.545916211899936
276,4.765951007111369
277,17.146719935813753
278,6.419193064609079
279,-8.063229692787434
280,-5.0243408127874325
281,12.80442369572116
282,-3.3521161754379634
283,-6.56215697084825
284,-22.357992016138503
285,-8.530374669476537
286,10.325746119686926
287,-3.0744487426024136
288,5.601133227345599
289,-27.182276220644084
290,5.608511821831911
291,-8.682866621240606
292,-2.796695225284246
293,3.2421936647157494
294,6.363698896932192
295,-2.17087718696607
296,4.153354242572519
297,-2.8530029932340994
298,-19.259984276969234
299,13.858054310915891
300,1.5320845879720792
301,7.862020907776962
302,4.407495374438355
303,11.995545619994118
304,7.849655707119169
305,11.23125021686743
306,-16.839527638872738
307,-0.778017434172142
308,-0.2800423004857535
309,-1.9306938150741502
310,3.921016324356245
311,4.26832118034126
312,-3.6133756404857564
313,4.180417304925854
314,5.032127434356241
315,12.496098960341257
316,-14.73575396465003
317,-2.300476496093154
318,3.527951947332909
319,5.311934688535871
320,2.6119305243240802
321,1.86817551300053
322,-4.515523688750797
323,-3.839659860287142
324,14.779637711790931
325,-1.6133035392602224
326,2.7446124890456076
327,-16.49447798319592
328,12.86333878112332
329,-7.499509836364961
330,-12.267586826258146
331,-6.786162287856607
332,1.8636239241509607
333,-7.262259633595129
334,6.005531713979121
335,6.870204630615532
336,-5.226711057426499
337,-0.16902504734950696
338,3.581338675657669
339,8.54095173797451
340,-9.555455208886478
341,9.913709865316164
342,-3.900737551952597
343,-0.4701271670965921
344,8.672703460670046
345,11.742243096527403
346,2.218306544873714
347,-4.723938414847744
348,-0.8529450779660506
349,0.8155477265531097
350,-14.455544012782411
351,5.772314757705892
352,-8.229174624145685
353,2.9297076632343924
354,1.9580991734472235
355,8.025534956271912
356,-16.865304448575614
357,-4.811613184024864
358,-14.582820678141047
359,4.07727570597514
360,-1.3050429381410424
361,0.9105418368021958
362,-1.726018012801788
363,-5.127311176917388
364,-3.1446908556848996
365,-1.3116803831978032
366,1.0517597571982122
367,3.761577713082609
368,-5.366913075684906
369,0.719690522387026
370,6.2739097814225175
371,-7.296185114213834
372,5.770260881263248
373,1.189138248029927
374,0.2955243773778946
375,6.230629141033624
376,-0.35141167947190866
377,5.726169450442725
378,-2.437930897106
379,-6.652704188966375
380,-3.234745009471908
381,-14.379386139557283
382,-1.6879308971059999
383,3.4395362106041603
384,4.123695867077259
385,4.452301460290357
386,-4.547698539709643
387,7.192301170098095
388,6.482302348706262
389,13.782246421316277
390,4.857167735537988
391,3.8519235517734884
392,-11.265164404298375
393,0.5294529483265293
394,-2.2900755768777614
395,6.063294497018319
396,-3.9567422468777593
397,-2.270038842981684
398,-1.3371889855593295
399,-6.711989735963712
400,-8.381135981505878
401,-5.248588836322796
402,5.044033216043829
403,6.7632457646652
404,0.7321549964251073
405,-8.249489788225882
406,-18.073109419084943
407,-4.81343756249086
408,5.686555020230948
409,3.674271570628349
410,13.711888315590398
411,3.728432345171285
412,27.72358678883348
413,-7.044607417466182
414,-6.552184444881
415,0.7748265469412772
416,2.712670624288826
417,6.73501414966897
418,-7.14955227675425
419,-4.802099100060644
420,-3.6784144027497803
421,-11.30934363896462
422,1.1715379721721177
423,6.745425615187267
424,5.707037724520287
425,-1.8729531495890583
426,-9.748970376790595
427,4.484845237154559
428,4.593273433325265
429,3.786180208409071
430,-11.538055997531046
431,-9.934917224816747
432,4.80369438771045
433,4.04387913035836
434,-1.0328971678010639
435,-10.370328642639791
436,8.943842720088433
437,-2.5268029550793933
438,5.595838748885773
439,3.2682683893329383
440,4.955144162862915
441,12.031837836942763
442,-15.376231989019459
443,4.4109380794634205
444,-2.719717799114264
445,-5.270053257479475
446,4.128562392644909
447,4.977374770650117
448,-10.44970639785847
449,23.866358460690748
450,16.543139456624466
451,-10.920409130827906
452,-0.6705260884176667
453,-0.7781806218191036
454,-10.018356119288818
455,-15.734304140883722
456,-16.557841050262496
457,13.881764735355318
458,7.015065216188972
459,8.586656210333217
460,1.0130892369512523
461,-1.4788201083080708
462,-3.4241619256473967
463,-14.648423665758173
464,-10.341984976318216
465,-4.622609239561783
466,8.54690390368178
467,3.182755911728009
468,4.821835210438209
469,-15.988526436597539
470,-3.643131312415534
