y true,average predicted values,error bar values
24.88888889,13.20255823870136,
19.27777778,13.20255823870136,
38.61111111,30.60112597525744,
12.83333333,30.60112597525744,
4.388888889,10.121588191232483,
14.66666667,25.56401124074281,
10.0,14.03938449631218,
24.44444444,14.03938449631218,
26.11111111,31.77541953877471,
29.44444444,30.68483955187967,
39.44444444,31.77541953877471,
24.44444444,30.68483955187967,
12.22222222,19.402868772312853,
-2.777777778,19.402868772312853,
4.444444444,15.86016619973649,
39.44444444,52.24921901234785,
41.66666667,51.814469164134245,
27.77777778,34.7340289973488,
55.55555556,39.322383022047816,
80.55555556,85.25898082866307,
96.66666667,84.4452807954396,
13.05555556,18.97070621927161,
18.55555556,18.97070621927161,
29.38888889,33.97133178031974,
74.44444444,70.81178491790835,
7.333333333,5.193125765648701,
8.944444444,7.7977129356668335,
3.111111111,1.02911395205299,
21.05555556,12.218698289119777,
13.33333333,18.58536287449473,
-8.777777778,1.6056086849004618,
16.27777778,12.218698289119777,
20.61111111,18.58536287449473,
9.666666667,10.802687501415251,
16.55555556,21.227073787821244,
27.22222222,28.530761231342154,
-5.333333333,3.747068621669588,
-5.333333333,15.101139331636723,
2.555555556,17.69456022355,
-0.055555556,3.747068621669588,
18.77777778,15.101139331636723,
18.38888889,17.69456022355,
-0.444444444,6.856749893132207,
14.5,16.15413833720675,
13.16666667,19.56216427789969,
15.0,13.010115741653808,
15.55555556,13.43304211235086,
9.0,10.88072204996704,
12.0,10.861513847164426,
17.0,13.384095957951187,
18.0,12.223164882925184,
34.0,33.276060675372015,
40.0,34.355435051252115,
-13.88888889,2.4845958670465347,
37.22222222,40.10071943776433,
83.88888889,87.64770313672625,
31.11111111,32.713815110994574,
58.33333333,45.25335904961112,
27.22222222,31.083050883007108,
78.33333333,59.82193904124925,
68.33333333,70.41340082795033,
71.05555556,64.69794513455773,
65.72222222,71.59439003240557,
82.05555556,81.64506417590685,
78.72222222,87.52696356193186,
76.66666667,64.69794513455773,
73.38888889,71.78957913035306,
100.1111111,81.84025327385434,
92.72222222,87.72215265987936,
88.77777778,81.85341777057782,
91.61111111,94.74922519702692,
